property_type,place,area,furnishing_details,society,bedrooms,bathroom,balcony,price_per_sqft,price,latitude,longitude
flat,motera,1008.0,furnished,,2,2.0,1.0,6944.0,0.7,23.0917717,72.59733447335586
flat,chanakyapuri,1650.0,semi-furnished,navratna avenue,3,2.0,1.0,5152.0,0.85,23.086171,72.534872
flat,acher,765.0,unfurnished,,1,1.0,1.0,3922.0,0.3,23.0987428,72.5883112
flat,new maninagar,1035.0,unfurnished,,2,2.0,1.0,3382.0,0.35,22.9840389555361,72.64465017150224
flat,shahibag,1575.0,unfurnished,,3,3.0,1.0,7937.0,1.25,23.05750541321643,72.59468425050397
flat,jashoda nagar,1125.0,furnished,,1,1.0,1.0,1244.0,0.14,22.98316024500863,72.6227490366106
flat,naroda,1098.0,semi-furnished,,2,2.0,1.0,3643.0,0.4,23.0732586,72.6508299
flat,gidc naroda,1150.0,semi-furnished,soniz vibrant residency,2,2.0,1.0,3043.0,0.35,23.09085615,72.67180844616625
flat,vastrapur,800.0,unfurnished,,2,2.0,1.0,0.0,0.36,23.0400861,72.5290418
flat,ambawadi,1135.0,furnished,shyam padmavati residency,2,2.0,1.0,5727.0,0.65,23.0226117,72.5490834
flat,khokhra,584.0,unfurnished,saujanya appartment,1,1.0,1.0,4795.0,0.28,23.0008422,72.6186315
flat,sardar patel ring road,1285.0,semi-furnished,,2,2.0,1.0,5058.0,0.65,22.96754445,72.66035875
flat,satellite,960.0,furnished,revati tower,2,2.0,1.0,7292.0,0.7,23.027602360651706,72.52116979489662
flat,ghatlodiya,990.0,unfurnished,shambhvi appartment,2,2.0,1.0,4848.0,0.48,23.075569,72.549728
flat,meghaninagar,1162.0,semi-furnished,,2,2.0,1.0,3871.0,0.45,23.0556421,72.6156446
flat,kalol,436.0,unfurnished,,1,1.0,1.0,5046.0,0.22,23.237695044474957,72.49579973920652
flat,bopal,1880.0,semi-furnished,,3,3.0,1.0,4255.0,0.8,23.02353855,72.47052697610516
flat,bodakdev,1089.0,furnished,,3,2.0,1.0,10560.0,1.15,23.0445921,72.517344
flat,hathijan,963.0,unfurnished,,2,2.0,2.0,1869.0,0.18,22.9411139,72.6674473
flat,jashoda nagar,300.0,furnished,,1,1.0,1.0,4667.0,0.14,22.98316024500863,72.6227490366106
flat,narol,1107.0,semi-furnished,,2,2.0,1.0,2349.0,0.26,22.9483926,72.5977854
flat,new ranip,747.0,semi-furnished,,2,2.0,1.0,6426.0,0.48,23.092529,72.561323
flat,saijpur bogha,981.0,semi-furnished,,2,2.0,1.0,4587.0,0.45,23.05843075824606,72.63359665338439
flat,maninagar,800.0,semi-furnished,,2,2.0,1.0,4750.0,0.38,22.9986596,72.6114013
flat,nava naroda,1000.0,semi-furnished,,2,2.0,1.0,4000.0,0.4,23.0687402,72.6734956
flat,naroda,1242.0,unfurnished,,2,2.0,1.0,2818.0,0.35,23.0732586,72.6508299
flat,saraspur,927.0,unfurnished,,2,2.0,1.0,3776.0,0.35,23.03184890638064,72.61007727720957
flat,ognaj,1080.0,unfurnished,sthapatya heights,2,2.0,1.0,4815.0,0.52,23.1177924,72.5136803
flat,sarkhej gandhinagar highway,800.0,unfurnished,,2,2.0,1.0,6875.0,0.55,23.054317424033545,72.51923073752492
flat,memnagar,1269.0,furnished,,3,2.0,1.0,5910.0,0.75,23.0516973,72.535169
flat,bopal,646.0,semi-furnished,,1,1.0,1.0,3870.0,0.25,23.02353855,72.47052697610516
flat,ghodasar,1235.0,semi-furnished,gajanand bhagvat enclave,2,2.0,1.0,3320.0,0.41,22.99124285,72.61642315668566
flat,kuber nagar,120.0,unfurnished,,2,2.0,2.0,15833.0,0.19,23.07351725,72.64158921402294
flat,chandkheda,1100.0,semi-furnished,,2,2.0,1.0,4091.0,0.45,23.1100643,72.5811205
flat,nava naroda,800.0,semi-furnished,karnavati gokuldham,2,2.0,1.0,6500.0,0.52,23.0687402,72.6734956
flat,vastral,1200.0,unfurnished,,2,2.0,1.0,6250.0,0.75,22.9948656,72.6624431
flat,shahibag,2393.0,unfurnished,,3,5.0,1.0,11533.0,2.76,23.05750541321643,72.59468425050397
flat,rambagh,999.0,furnished,,2,2.0,2.0,5005.0,0.5,22.99749745893191,72.60037014515959
flat,sanand,1430.0,semi-furnished,,2,2.0,1.0,2448.0,0.35,23.0238876,72.3851475
flat,shilaj,1200.0,semi-furnished,,2,2.0,1.0,2917.0,0.35,23.0544372,72.4720756
flat,bapunagar,1194.0,semi-furnished,,2,2.0,1.0,2346.0,0.28,23.032436850000003,72.63135659282611
flat,isanpur,1440.0,unfurnished,omkar dhairya paradise,3,3.0,2.0,0.0,0.8,22.9811295,72.6012948
flat,nikol,1500.0,unfurnished,,3,3.0,1.0,4800.0,0.72,23.0589329,72.6718736720388
flat,paldi,515.0,semi-furnished,anand appartment,1,1.0,1.0,3883.0,0.2,23.0145531,72.5635432
flat,science city,1800.0,semi-furnished,,3,3.0,1.0,6944.0,1.25,23.077854,72.49479798780331
flat,maninagar,2047.0,semi-furnished,,3,3.0,3.0,5570.0,1.14,22.9986596,72.6114013
flat,ghodasar,300.0,semi-furnished,,1,1.0,1.0,5000.0,0.15,22.99124285,72.61642315668566
flat,satellite,1300.0,furnished,,2,2.0,1.0,5000.0,0.65,23.027602360651706,72.52116979489662
flat,kathwada,362.0,unfurnished,paranti awas,1,1.0,1.0,2485.0,0.09,23.03291725,72.68306226125398
flat,gota,1674.0,semi-furnished,aaryan impulse,3,3.0,4.0,5436.0,0.91,23.1010002,72.5408363
flat,kankaria,1053.0,unfurnished,,2,2.0,1.0,6173.0,0.65,23.0017632,72.5940885
flat,sabarmati,100.0,semi-furnished,,2,1.0,1.0,0.0,0.03,23.0770712,72.5890677
flat,ghatlodiya,990.0,furnished,sanskrut apartments,2,2.0,1.0,4040.0,0.4,23.075569,72.549728
flat,memnagar,950.0,furnished,sarjan tower,2,2.0,1.0,6316.0,0.6,23.0516973,72.535169
flat,ambawadi,1035.0,furnished,,2,2.0,2.0,6280.0,0.65,23.0226117,72.5490834
flat,ghatlodiya,585.0,furnished,vishwas appartment,1,1.0,1.0,7179.0,0.42,23.075569,72.549728
flat,usmanpura,1152.0,semi-furnished,radhey flats,3,2.0,1.0,7378.0,0.85,23.0494863,72.5672615
flat,gidc naroda,592.0,furnished,aatrey elegance,2,2.0,2.0,6085.0,0.36,23.09085615,72.67180844616625
flat,paldi,1080.0,semi-furnished,,2,2.0,2.0,5185.0,0.56,23.0145531,72.5635432
flat,new ranip,1200.0,furnished,,2,2.0,1.0,5000.0,0.6,23.092529,72.561323
flat,nava vadaj,1512.0,unfurnished,,2,2.0,3.0,4299.0,0.65,23.0682238,72.5640995
flat,kathwada,1350.0,semi-furnished,laxmi sky city,3,3.0,1.0,3704.0,0.5,23.03291725,72.68306226125398
flat,thaltej,1745.0,semi-furnished,gala eternia,3,3.0,1.0,8596.0,1.5,23.0485393,72.511742
flat,hatkeshwar,1152.0,furnished,,2,2.0,2.0,6944.0,0.8,22.9993349,72.6245126
flat,shahibag,2565.0,furnished,safal flora,3,4.0,2.0,8616.0,2.21,23.05750541321643,72.59468425050397
flat,khokhra,1056.0,unfurnished,,3,2.0,1.0,4261.0,0.45,23.0008422,72.6186315
flat,shela,1215.0,unfurnished,sun atmosphere,2,2.0,1.0,3950.0,0.48,23.0108213,72.44271186959236
flat,vastral,1000.0,furnished,sarovar 4,1,2.0,3.0,0.0,0.26,22.9948656,72.6624431
flat,satellite,1458.0,unfurnished,sagun castel,3,2.0,2.0,4801.0,0.7,23.027602360651706,72.52116979489662
flat,ambli bopal road,4275.0,unfurnished,shivalik edge,4,4.0,2.0,6900.0,2.95,23.02755966725296,72.50430922375548
flat,gota,1120.0,furnished,,2,2.0,2.0,0.0,0.75,23.1010002,72.5408363
flat,shantigram,2400.0,semi-furnished,shivalik greenview,3,3.0,3.0,4750.0,1.14,23.16040095,72.542511078472
flat,prahlad nagar,2770.0,semi-furnished,riviera harmony,4,4.0,1.0,8194.0,2.27,22.999936851111823,72.50501110255662
flat,hathijan,648.0,furnished,paradise park,1,1.0,1.0,2315.0,0.15,22.9411139,72.6674473
flat,old wadaj,1350.0,semi-furnished,,3,2.0,1.0,5926.0,0.8,23.06302783235717,72.57740522539777
flat,chimanlal girdharlal road,1260.0,furnished,,3,3.0,1.0,6508.0,0.82,23.01188383615701,72.56210893814347
flat,sanand,1206.0,furnished,shubham elite,2,2.0,3.0,4146.0,0.5,23.0238876,72.3851475
flat,ghodasar,630.0,semi-furnished,gokul platinum,1,1.0,1.0,4286.0,0.27,22.99124285,72.61642315668566
flat,shilaj,1484.0,furnished,silver brook,3,3.0,1.0,9097.0,1.35,23.0544372,72.4720756
flat,satellite,3081.0,furnished,sepal residency,4,3.0,3.0,11392.0,3.51,23.027602360651706,72.52116979489662
flat,ghodasar,1110.0,semi-furnished,mahadev platinum,2,2.0,1.0,5045.0,0.56,22.99124285,72.61642315668566
flat,new ranip,807.0,semi-furnished,shantideep 2,1,1.0,1.0,4335.0,0.35,23.092529,72.561323
flat,sola,1330.0,semi-furnished,shree akshat aangan,2,2.0,1.0,5639.0,0.75,23.069237,72.5111307
flat,prahlad nagar,1100.0,unfurnished,vraj vihar vii,2,2.0,2.0,6000.0,0.66,22.999936851111823,72.50501110255662
flat,narolgam,670.0,furnished,nakshatra aspire,2,2.0,1.0,6119.0,0.41,22.961952739461708,72.58467437700327
flat,ghuma,825.0,unfurnished,zaveri greens,3,3.0,1.0,7636.0,0.63,23.0295113,72.4506006
flat,south bopal,1330.0,furnished,sun south park,3,3.0,2.0,5414.0,0.72,23.02353855,72.47052697610516
flat,nava naroda,1154.0,furnished,shyam enclave,3,3.0,2.0,8231.0,0.95,23.0687402,72.6734956
flat,bhaikakanagar,1089.0,unfurnished,,3,2.0,1.0,5510.0,0.6,23.05280263831473,72.51632599701111
flat,chharodi,849.0,unfurnished,dwarkesh vienza,3,3.0,1.0,9423.0,0.8,23.0393458,72.2748933
flat,bopal,646.0,semi-furnished,applewood estate satyesh residency,1,1.0,1.0,3715.0,0.24,23.02353855,72.47052697610516
flat,tragad,1107.0,furnished,anand ilyf,2,2.0,4.0,5420.0,0.6,23.1283467,72.558657
flat,tragad road,380.0,unfurnished,,1,1.0,2.0,4737.0,0.18,23.122576518900644,72.56012978479437
flat,navrangpura,1800.0,unfurnished,,3,3.0,2.0,4722.0,0.85,23.0359998,72.5643429
flat,jivraj park,1000.0,unfurnished,,2,2.0,1.0,0.0,1.5,23.0063315,72.536517
flat,gota,2000.0,unfurnished,vandemataram icon,2,2.0,1.0,5500.0,1.1,23.1010002,72.5408363
flat,vejalpur,1477.0,furnished,sivanta apartments,3,2.0,1.0,6229.0,0.92,23.0069372,72.5208415
flat,makarba road,720.0,furnished,shrinandnagar ii,2,2.0,1.0,6250.0,0.45,23.0004261,72.49978143918341
flat,narolgam,1150.0,semi-furnished,shalin heights 1,2,2.0,1.0,2000.0,0.23,22.961952739461708,72.58467437700327
flat,jodhpur,3520.0,furnished,zodiac aarish,4,4.0,1.0,12216.0,4.3,23.0169268,72.5204317
flat,ghuma,1250.0,semi-furnished,saanvi nirman celesta,3,3.0,1.0,4800.0,0.6,23.0295113,72.4506006
flat,south bopal,1095.0,furnished,sky sol,2,2.0,3.0,5114.0,0.56,23.02353855,72.47052697610516
flat,jagatpur,2512.0,unfurnished,adani archway,4,4.0,1.0,6568.0,1.65,23.09916113959176,72.5517012504195
flat,naranpura,1785.0,unfurnished,satyam skyline 2,3,3.0,1.0,7283.0,1.3,23.0567133,72.5508575
flat,new maninagar,1215.0,furnished,riviera karnavati,2,2.0,1.0,3704.0,0.45,22.9840389555361,72.64465017150224
house,sarkhej gandhinagar highway,4950.0,unfurnished,adani the north park,4,4.0,1.0,17172.0,8.5,23.054317424033545,72.51923073752492
house,shela,3060.0,unfurnished,poonam pride,4,5.0,3.0,7516.0,2.3,23.0108213,72.44271186959236
house,sanathal,2700.0,unfurnished,the meadows,4,4.0,1.0,7963.0,2.15,22.9645191,72.4704112
house,chharodi,6426.0,unfurnished,tremont adleap,5,5.0,2.0,4606.0,2.96,23.0393458,72.2748933
house,shela,3060.0,unfurnished,poonam pride,4,5.0,3.0,7516.0,2.3,23.0108213,72.44271186959236
house,science city,3375.0,semi-furnished,,4,4.0,1.0,19289.0,6.51,23.077854,72.49479798780331
house,vaishnodevi circle,9630.0,unfurnished,adani shantigram,5,5.0,2.0,18172.0,17.5,23.136343132120857,72.54237623802707
house,paldi,3285.0,unfurnished,,5,6.0,4.0,12177.0,4.0,23.0145531,72.5635432
house,vaishnodevi circle,1764.0,unfurnished,western sparsh,3,3.0,1.0,4025.0,0.71,23.136343132120857,72.54237623802707
house,vaishnodevi circle,12726.0,unfurnished,adani the north park,5,6.0,2.0,13751.0,17.5,23.136343132120857,72.54237623802707
house,shela,1890.0,furnished,samatva bangalow,3,3.0,2.0,13280.0,2.51,23.0108213,72.44271186959236
house,bhadaj,4464.0,unfurnished,supercity shine,4,4.0,2.0,11425.0,5.1,23.0868734,72.4835036
house,sardar patel ring road,1210.0,unfurnished,malhaar exotica,2,2.0,1.0,4629.0,0.56,22.96754445,72.66035875
house,shilaj,3690.0,furnished,agarwal kanakdhara bunglow,4,5.0,3.0,17344.0,6.4,23.0544372,72.4720756
house,shilaj,4770.0,furnished,aryaman bungalow,5,5.0,2.0,17820.0,8.5,23.0544372,72.4720756
house,thaltej,2700.0,semi-furnished,someshwar park 3,4,4.0,1.0,13889.0,3.75,23.0485393,72.511742
house,nana chiloda,2153.0,furnished,,4,3.0,2.0,6968.0,1.5,23.10851629258663,72.66177164259034
house,shilaj,4392.0,unfurnished,,4,6.0,2.0,11248.0,4.94,23.0544372,72.4720756
house,shilaj,2700.0,unfurnished,,4,4.0,2.0,18519.0,5.0,23.0544372,72.4720756
house,shilaj,5850.0,furnished,,5,5.0,2.0,13675.0,8.0,23.0544372,72.4720756
house,naroda dehgam road,3420.0,unfurnished,,4,4.0,2.0,9094.0,3.11,23.08275397160921,72.674981944778
house,chharodi,6426.0,unfurnished,tremont adleap,5,5.0,2.0,4606.0,2.96,23.0393458,72.2748933
house,gokuldham,3150.0,semi-furnished,green park,4,4.0,1.0,11270.0,3.55,22.9796533,72.45615439662896
house,chharodi,6426.0,unfurnished,tremont adleap,5,5.0,2.0,4606.0,2.96,23.0393458,72.2748933
house,bhadaj,3240.0,unfurnished,supercity dream,4,4.0,1.0,12037.0,3.9,23.0868734,72.4835036
house,chharodi,6426.0,unfurnished,tremont adleap,5,5.0,2.0,4606.0,2.96,23.0393458,72.2748933
house,prahlad nagar,4500.0,furnished,,7,5.0,1.0,26667.0,12.0,22.999936851111823,72.50501110255662
house,bavla,1170.0,unfurnished,forrest trails,2,2.0,1.0,13162.0,1.54,22.8278859,72.3684741
house,shela,7695.0,unfurnished,aravalli by ratnaakar,4,5.0,2.0,10136.0,7.8,23.0108213,72.44271186959236
house,bopal,3150.0,unfurnished,vaikunth,4,4.0,2.0,15873.0,5.0,23.02353855,72.47052697610516
house,thaltej,4653.0,furnished,shaligram 3,4,4.0,1.0,20954.0,9.75,23.0485393,72.511742
house,maninagar,1350.0,unfurnished,,3,3.0,1.0,7407.0,1.0,22.9986596,72.6114013
house,ambli road,2295.0,unfurnished,,4,4.0,2.0,23965.0,5.5,23.0535306,72.4934085
house,bavla,2835.0,furnished,,2,2.0,1.0,2998.0,0.85,22.8278859,72.3684741
house,vejalpur,2250.0,semi-furnished,,2,3.0,1.0,7111.0,1.6,23.0069372,72.5208415
house,satellite,1620.0,furnished,,3,3.0,1.0,0.0,7.21,23.027602360651706,72.52116979489662
house,new cg road,1539.0,furnished,,4,3.0,1.0,16894.0,2.6,23.1089092,72.5952869
house,shela,2700.0,furnished,,4,5.0,1.0,15741.0,4.25,23.0108213,72.44271186959236
house,shilaj,5400.0,furnished,,5,5.0,2.0,13426.0,7.25,23.0544372,72.4720756
house,shela,7245.0,unfurnished,sky villas,5,7.0,2.0,15183.0,11.0,23.0108213,72.44271186959236
house,thaltej,2385.0,unfurnished,,4,3.0,3.0,18868.0,4.5,23.0485393,72.511742
house,shela,2000.0,unfurnished,,4,4.0,1.0,11500.0,2.3,23.0108213,72.44271186959236
house,vaishnodevi circle,4950.0,unfurnished,adani the north park,4,5.0,2.0,13737.0,6.8,23.136343132120857,72.54237623802707
house,gheekanta,222.0,unfurnished,,1,1.0,1.0,3600.0,0.08,23.028794,72.5867752
house,shela,7857.0,unfurnished,aravalli by ratnaakar,4,5.0,1.0,10373.0,8.15,23.0108213,72.44271186959236
house,shela,7245.0,unfurnished,sky villas,4,4.0,1.0,15183.0,11.0,23.0108213,72.44271186959236
house,bhadaj,2970.0,semi-furnished,,4,4.0,1.0,22727.0,6.75,23.0868734,72.4835036
house,gokuldham,3960.0,unfurnished,,4,5.0,5.0,8712.0,3.45,22.9796533,72.45615439662896
house,bopal,1620.0,furnished,,3,3.0,1.0,15432.0,2.5,23.02353855,72.47052697610516
house,sola,1935.0,semi-furnished,vaibhav part 3,4,3.0,1.0,11628.0,2.25,23.069237,72.5111307
house,kasindra,2475.0,unfurnished,siddhivinayak ananta,4,5.0,1.0,5455.0,1.35,22.8927975,72.4910926
house,south bopal,2898.0,furnished,siddhi aarohi villa,4,3.0,2.0,18979.0,5.5,23.02353855,72.47052697610516
house,gokuldham,3150.0,semi-furnished,green park,4,4.0,3.0,10476.0,3.3,22.9796533,72.45615439662896
house,science city,2295.0,semi-furnished,,4,4.0,2.0,30501.0,7.0,23.077854,72.49479798780331
house,vejalpur,1035.0,semi-furnished,,2,2.0,1.0,4348.0,0.45,23.0069372,72.5208415
house,kotarpur,968.75,unfurnished,bala shree ram homes,3,3.0,2.0,0.0,1.5,23.105958072109736,72.65934270449873
house,ambli road,3375.0,unfurnished,sanidhya,4,5.0,1.0,16593.0,5.6,23.0535306,72.4934085
house,shela,3060.0,unfurnished,poonam pride,4,4.0,1.0,8007.0,2.45,23.0108213,72.44271186959236
house,new cg road,1350.0,furnished,,3,3.0,1.0,15556.0,2.1,23.1089092,72.5952869
house,bopal,3600.0,semi-furnished,,4,4.0,1.0,4722.0,1.7,23.02353855,72.47052697610516
house,sanathal,2700.0,furnished,the meadows,4,5.0,1.0,9630.0,2.6,22.9645191,72.4704112
house,thakkarbapanagar,1400.0,unfurnished,,3,3.0,1.0,9643.0,1.35,23.05139408268185,72.64699206820808
house,thaltej,2250.0,unfurnished,,3,3.0,2.0,11556.0,2.6,23.0485393,72.511742
house,bodakdev,2025.0,semi-furnished,,3,3.0,1.0,14074.0,2.85,23.0445921,72.517344
house,bodakdev,4923.0,furnished,,4,5.0,2.0,19907.0,9.8,23.0445921,72.517344
house,bopal,1530.0,semi-furnished,ghuma 89,3,3.0,1.0,6013.0,0.92,23.02353855,72.47052697610516
house,bopal,3845.0,unfurnished,rajyash regius,5,5.0,2.0,5098.0,1.96,23.02353855,72.47052697610516
house,shantipura,3654.0,furnished,kp villas,4,4.0,3.0,11494.0,4.2,22.987597,72.47144058390487
house,gokuldham,1050.0,furnished,,3,2.0,2.0,19048.0,2.0,22.9796533,72.45615439662896
house,vatva,2619.0,furnished,,4,4.0,1.0,4964.0,1.3,22.9589978,72.6297981
house,shela,992.0,unfurnished,sky city vernis,4,4.0,4.0,80645.0,8.0,23.0108213,72.44271186959236
house,south bopal,2475.0,furnished,garden homes,4,4.0,2.0,12121.0,3.0,23.02353855,72.47052697610516
house,ognaj,3888.0,unfurnished,apricity bungalows,4,5.0,3.0,12860.0,5.0,23.1177924,72.5136803
house,ranip,900.0,unfurnished,,4,4.0,2.0,14444.0,1.3,23.0766234,72.5764197
house,motera,1650.0,furnished,,4,3.0,1.0,13455.0,2.22,23.0917717,72.59733447335586
house,amraiwadi,2250.0,furnished,,4,3.0,1.0,5556.0,1.25,23.0057574,72.6269822
house,bhadaj,4455.0,furnished,super city,4,4.0,1.0,17082.0,7.61,23.0868734,72.4835036
house,kasindra,2075.0,unfurnished,rameshwar crystal,3,3.0,1.0,4578.0,0.95,22.8927975,72.4910926
house,thaltej,3600.0,furnished,,6,5.0,4.0,16667.0,6.0,23.0485393,72.511742
house,jodhpur,3825.0,semi-furnished,,4,5.0,1.0,16993.0,6.5,23.0169268,72.5204317
house,ghodasar,1500.0,semi-furnished,,2,2.0,2.0,8667.0,1.3,22.99124285,72.61642315668566
house,chharodi,5130.0,furnished,,4,4.0,1.0,10721.0,5.5,23.0393458,72.2748933
house,bhadaj,2880.0,unfurnished,,4,4.0,1.0,13889.0,4.0,23.0868734,72.4835036
house,bopal,2925.0,semi-furnished,,4,4.0,2.0,17094.0,5.0,23.02353855,72.47052697610516
house,sarkhej gandhinagar highway,3150.0,furnished,shalin bungalows,4,5.0,3.0,17460.0,5.5,23.054317424033545,72.51923073752492
house,sanand,5400.0,furnished,gala villa aqua,4,4.0,1.0,8796.0,4.75,23.0238876,72.3851475
house,science city,1800.0,furnished,,3,3.0,2.0,0.0,2.75,23.077854,72.49479798780331
house,bopal,2790.0,furnished,,4,4.0,1.0,12903.0,3.6,23.02353855,72.47052697610516
house,hebatpur,1260.0,furnished,,3,4.0,1.0,17857.0,2.25,22.1398631,72.1004929
house,satellite,2750.0,semi-furnished,,3,3.0,1.0,14545.0,4.0,23.027602360651706,72.52116979489662
house,zundal,1788.0,unfurnished,,3,2.0,2.0,12640.0,2.26,23.13683247097441,72.58325451559396
house,shela,4950.0,unfurnished,poonam pride,5,6.0,2.0,9091.0,4.5,23.0108213,72.44271186959236
house,satellite,4950.0,furnished,,4,4.0,4.0,30303.0,15.0,23.027602360651706,72.52116979489662
house,shilaj,4824.0,unfurnished,vaikunth,4,4.0,1.0,9847.0,4.75,23.0544372,72.4720756
house,ambawadi,2916.0,unfurnished,rajhans,4,4.0,2.0,13889.0,4.05,23.0226117,72.5490834
house,nava vadaj,4230.0,furnished,,6,3.0,3.0,11348.0,4.8,23.0682238,72.5640995
house,gokuldham,3150.0,semi-furnished,green park,4,4.0,2.0,11111.0,3.5,22.9796533,72.45615439662896
house,shela,3825.0,semi-furnished,poonam pride,4,5.0,2.0,9150.0,3.5,23.0108213,72.44271186959236
house,100 feet road,3420.0,semi-furnished,,3,4.0,2.0,9649.0,3.3,23.0215374,72.5800568
house,sanand,2492.0,semi-furnished,kalhaar blues and greens,2,3.0,1.0,37395.0,9.32,23.0238876,72.3851475
house,shela,2763.0,furnished,prakurti homes,3,3.0,1.0,10496.0,2.9,23.0108213,72.44271186959236
house,ambawadi,9900.0,unfurnished,,7,7.0,2.0,10000.0,9.9,23.0226117,72.5490834
house,naranpura,2700.0,semi-furnished,,4,4.0,1.0,13889.0,3.75,23.0567133,72.5508575
house,bodakdev,3573.0,unfurnished,,3,3.0,2.0,14470.0,5.17,23.0445921,72.517344
house,shilaj,3600.0,furnished,kalhaar bungalows,3,3.0,2.0,30556.0,11.0,23.0544372,72.4720756
house,south bopal,1908.0,furnished,sanidhya bungalows aarohi club,3,3.0,1.0,9172.0,1.75,23.02353855,72.47052697610516
house,shela,7245.0,unfurnished,sky villas,5,6.0,1.0,11594.0,8.4,23.0108213,72.44271186959236
house,shela,3276.0,semi-furnished,sky city floris,4,4.0,2.0,10989.0,3.6,23.0108213,72.44271186959236
house,shilaj,7740.0,unfurnished,,3,4.0,2.0,12274.0,9.5,23.0544372,72.4720756
house,south bopal,2790.0,unfurnished,arohi vihar,3,3.0,1.0,12545.0,3.5,23.02353855,72.47052697610516
house,sughad,3150.0,furnished,sanskar vatika,5,4.0,3.0,7968.0,2.51,23.12088209671165,72.63156171985149
house,jashoda nagar,1400.0,furnished,,4,3.0,1.0,10000.0,1.4,22.98316024500863,72.6227490366106
house,hebatpur,2250.0,furnished,,4,4.0,1.0,16444.0,3.7,22.1398631,72.1004929
house,isanpur,2700.0,furnished,varahi park vibhag 1,5,4.0,1.0,0.0,1.85,22.9811295,72.6012948
house,ranna park shastrinagar,2700.0,furnished,,4,5.0,2.0,12222.0,3.3,23.06704718159274,72.55073477638338
house,gota,290.0,furnished,,4,5.0,4.0,89655.0,2.6,23.1010002,72.5408363
house,iim,4860.0,semi-furnished,,6,6.0,2.0,23663.0,11.5,23.0346324,72.5360081
house,science city,3546.0,furnished,,4,4.0,1.0,16920.0,6.0,23.077854,72.49479798780331
house,shela,2700.0,semi-furnished,samatva bangalow,3,4.0,3.0,10185.0,2.75,23.0108213,72.44271186959236
house,chandlodiya,2165.0,furnished,,4,3.0,1.0,6236.0,1.35,23.0751633,72.5440359
house,vastral road,2070.0,furnished,,4,4.0,1.0,5797.0,1.2,23.003509,72.64758551466872
house,bopal,3375.0,furnished,,4,4.0,1.0,9630.0,3.25,23.02353855,72.47052697610516
house,sarkhej gandhinagar highway,7020.0,unfurnished,,4,3.0,3.0,15670.0,11.0,23.054317424033545,72.51923073752492
house,maninagar west,3419.0,furnished,,5,7.0,2.0,26000.0,8.89,22.994275479193515,72.61303158035088
house,chandkheda,2400.0,unfurnished,,4,4.0,1.0,20417.0,4.9,23.1100643,72.5811205
house,bopal,1620.0,semi-furnished,,3,4.0,2.0,20370.0,3.3,23.02353855,72.47052697610516
house,ghuma,3150.0,unfurnished,,4,4.0,1.0,5556.0,1.75,23.0295113,72.4506006
house,nehru nagar ambawadi,1500.0,furnished,,4,4.0,1.0,18333.0,2.75,23.0225299,72.5416944
house,manipur road,3375.0,unfurnished,,4,4.0,2.0,9748.0,3.29,23.0332883,72.429408
house,sindhu bhavan marg,4743.0,furnished,,5,5.0,2.0,23424.0,11.11,23.04136287523569,72.49591398035237
house,ghuma,225.0,furnished,tirth bhoomi bungalows,4,4.0,2.0,60000.0,1.35,23.0295113,72.4506006
house,shela,10242.0,furnished,galaxy nandanbaug shela,5,4.0,2.0,0.0,12.25,23.0108213,72.44271186959236
house,chekhla,1899.0,unfurnished,,2,2.0,2.0,18431.0,3.5,23.058825,72.3686102
house,chandkheda,1890.0,unfurnished,golden villa,5,5.0,2.0,18519.0,3.5,23.1100643,72.5811205
house,shilaj,2250.0,furnished,,3,3.0,1.0,14444.0,3.25,23.0544372,72.4720756
house,motera,1980.0,furnished,krishna bungalows 1,4,3.0,1.0,18434.0,3.65,23.0917717,72.59733447335586
house,shela,10800.0,semi-furnished,galaxy nandanbaug shela,4,4.0,2.0,9259.0,10.0,23.0108213,72.44271186959236
house,thaltej,1000.0,unfurnished,,2,2.0,1.0,40000.0,4.0,23.0485393,72.511742
house,thaltej,2250.0,furnished,,4,4.0,1.0,10444.0,2.35,23.0485393,72.511742
house,gokuldham,2610.0,furnished,the meadows,4,4.0,2.0,9579.0,2.5,22.9796533,72.45615439662896
house,nava vadaj,990.0,furnished,,2,1.0,1.0,7778.0,0.77,23.0682238,72.5640995
house,kolat,1899.0,unfurnished,,3,3.0,1.0,4265.0,0.81,22.95523425,72.42225723194358
house,sanathal,3960.0,furnished,green park,4,5.0,1.0,10732.0,4.25,22.9645191,72.4704112
house,new cg road,2610.0,unfurnished,,3,3.0,2.0,9962.0,2.6,23.1089092,72.5952869
